x1,x2
-0.45759,-1.21983
0.251425,0.293733
-2.04261,0.380878
0.32787,-0.929092
0.013927,1.41877
-0.468136,-0.264186
1.45373,-0.858445
0.71477,0.300035
-0.950394,0.722149
-0.0174066,-0.137227
1.33785,2.59992
-1.15251,-0.0557808
0.883508,-1.37247
-0.162229,0.715735
-1.45853,-1.34924
0.90408,-0.280363
1.11038,0.809833
-0.443692,0.196578
0.241158,-2.25499
0.25209,1.01897
-1.43766,-0.415076
0.444977,-0.428147
-0.787692,1.60758
-0.469683,-0.699075
1.25833,-0.0856904
0.315409,0.0111807
-1.32005,2.11005
-0.516616,-0.97285
1.16038,1.04592
-0.644031,0.208884
0.392261,-1.84068
0.124049,0.886043
-1.22074,-0.49396
0.321581,-0.250974
2.03582,0.559363
-0.710247,0.701291
-0.362347,-1.38745
0.31496,0.45594
-1.70213,0.138041
0.33787,-0.712723
-0.112824,1.20172
-0.152504,-0.108233
2.41245,-1.10636
0.989103,0.541447
-1.3642,0.829553
-0.0160507,-0.705579
0.702085,1.80046
-0.910089,-0.139212
0.841121,-1.05001
-0.143594,0.424307
-1.44171,-1.64089
1.00403,-0.200683
1.45546,0.165176
-0.348589,0.471528
-0.697704,-1.60267
0.561701,0.591385
-1.19975,0.288595
0.0734214,-0.24827
0.145522,2.36209
-0.962762,-0.479483
1.27448,-0.844373
0.60936,0.219479
-1.40153,1.18405
-0.153687,-0.854836
0.648172,1.11403
-0.364314,0.00122111
1.01709,-1.77537
-0.165638,0.958148
-1.07843,-0.898768
0.488558,-0.179677
1.39768,0.912574
-0.679378,0.344053
0.0646793,-1.17854
0.0169624,0.0559747
-3.56695,-0.832766
0.803695,-0.857608
-0.653237,1.52844
-0.45371,-0.605193
2.02,-0.24297
0.950009,0.183271
-0.915856,1.05658
-0.168053,-0.485832
1.47933,1.82156
-1.05728,0.168988
0.543665,-1.4223
-0.0102991,0.642005
-1.56668,-0.938346
0.754747,-0.419758
1.17037,0.527273
-0.288631,0.207766
-0.262201,-2.60501
0.487709,1.01123
-1.5857,-0.117905
0.394228,-0.578949
-0.473373,1.86359
-0.655971,-0.639072
1.2897,-0.363673
0.349203,0.268784
-2.00595,0.827376
0.134526,-1.01014
0.313647,1.42486
-0.55331,-0.175369
1.28482,-1.17378
-0.375374,0.718459
-0.65873,-1.03742
0.24672,-0.0104022
2.85249,0.175048
-0.634328,0.957941
-0.724987,-1.45484
0.528446,0.501681
-1.89509,0.560933
0.220024,-0.915644
0.154682,1.36009
-0.438738,-0.190875
1.80991,-1.33869
1.00002,0.30278
-1.08726,1.0194
-0.139226,-0.595695
0.974642,1.49196
-0.835972,0.0460796
0.567229,-1.12073
-0.0364356,0.303531
-1.97149,-1.47728
1.0083,-0.431219
1.34498,0.782117
-0.582669,0.333991
0.00582923,-1.87291
0.301724,0.837077
-1.29097,-0.231777
0.258104,-0.305659
-0.723867,1.96971
-0.636108,-0.762894
1.40735,-0.24364
0.542686,0.0758456
-1.04583,1.34072
-0.294127,-0.726387
0.804966,0.892629
-0.166597,0.0355448
0.945882,-2.91873
0.0414466,1.16136
-1.45185,-0.770537
0.629439,-0.393988
1.86801,0.727912
-0.744908,0.597009
-0.20952,-1.36754
0.238516,0.435467
-2.2962,-0.0516845
0.549362,-0.903917
-0.294905,1.47727
-0.471141,-0.413754
1.70851,-0.57865
0.699851,0.483206
-1.1473,0.544221
0.026718,-0.330431
0.672078,2.44376
-1.07371,-0.280136
1.10481,-1.11946
-0.285857,0.62371
-1.09852,-1.54707
0.898847,-0.0846057
1.29481,0.284696
-0.283726,0.310714
-0.644976,-2.03329
0.613907,0.797191
-1.43086,0.190903
0.215065,-0.521773
-0.0720465,1.71858
-0.673082,-0.42716
1.0771,-0.56308
0.190954,0.0920391
-2.24894,1.53217
-0.0844902,-1.13264
0.660694,1.46558
-0.711034,-0.0713953
1.13829,-1.58212
-0.251855,0.893973
-0.945332,-0.969865
0.445689,-0.113324
1.71515,1.39224
-0.963842,0.368688
0.232385,-1.45616
0.113078,0.585404
-1.66431,-0.575253
0.622484,-0.539837
-0.603629,1.08597
-0.14278,-0.238258
2.40137,-0.0390981
1.08347,0.0197165
-0.793693,1.31871
-0.318065,-0.574809
1.39471,1.21422
-0.829176,0.28482
0.248536,-1.27356
0.0589179,0.373789
-1.92797,-0.741722
0.762383,-0.616429
1.36895,0.350871
-0.37151,0.379693
-0.452758,-1.61896
0.448544,0.625962
-1.18291,0.116488
0.0474669,-0.104757
-0.247783,3.23807
-0.964599,-0.659878
1.49031,-0.714811
0.66354,0.348502
-1.7072,1.07887
-0.0384157,-0.960308
0.527565,1.28692
-0.500782,-0.0677902
1.41971,-1.83628
-0.323723,1.0138
-1.01911,-1.12035
0.62004,-0.135086
1.80662,0.173543
-0.49753,0.697847
-0.529718,-1.16166
0.240999,0.245131
-2.49227,0.64515
0.298039,-1.07564
0.124435,1.57652
-0.625813,-0.298323
1.57382,-1.08218
0.860703,0.293348
-1.00317,0.877579
-0.0835284,-0.422635
1.11374,1.84047
-1.0124,0.020848
0.699587,-1.27148
-0.0877749,0.565666
-1.34796,-1.08458
0.749605,-0.290447
1.03469,0.65041
-0.203445,0.107475
0.104618,-2.78196
0.350091,1.08738
-1.58028,-0.34033
0.484314,-0.534993
-0.74007,1.81769
-0.573815,-0.738523
1.34885,-0.185881
0.462206,0.0809289
-1.43121,1.7098
-0.356321,-0.97535
0.954271,1.1345
-0.594716,0.105599
0.603876,-1.66534
0.000994297,0.830608
-1.08265,-0.623339
0.252742,-0.146324
2.23394,0.960456
-0.873647,0.652033
-0.181489,-1.53678
0.298846,0.593279
-1.85794,-0.105981
0.48448,-0.73854
-0.299337,1.26978
-0.283528,-0.266854
1.99373,-0.599484
0.792286,0.588362
-1.30385,0.56428
0.0620059,-0.536058
0.391866,1.64464
-0.744518,-0.221923
0.868445,-0.821302
-0.0650473,0.129907
-1.6233,-2.46168
1.15347,-0.0685676
1.63294,0.071981
-0.395514,0.620259
-0.918347,-1.76593
0.698795,0.640866
-1.31264,0.413269
0.105724,-0.475947
0.295808,2.25418
-0.971111,-0.402724
1.18913,-0.911661
0.595846,0.169252
-1.2866,1.24866
-0.206186,-0.81828
0.708842,1.04528
-0.318011,0.0230333
1.08933,-2.24764
-0.112577,1.09738
-1.26784,-0.916324
0.619491,-0.277665
1.64567,0.91938
-0.769822,0.459076
-0.018626,-1.31853
0.145841,0.38374
-2.08842,-0.337901
0.631738,-0.774844
-0.471995,1.3561
-0.363502,-0.420982
1.67984,-0.320729
0.784603,0.0958986
-0.726871,0.965696
-0.075216,-0.176927
1.81975,1.94928
-1.10016,0.254629
0.466606,-1.52921
0.0374186,0.706546
-1.72528,-0.877879
0.773225,-0.502744
1.26347,0.467417
-0.346509,0.287659
-0.368781,-2.15786
0.508068,0.890802
-1.46673,-0.00772552
0.296862,-0.507983
-0.313052,1.72231
-0.623308,-0.528637
1.16335,-0.4165
0.21878,0.14555
-2.12653,1.05399
0.0682951,-1.075
0.431328,1.46885
-0.631232,-0.153121
1.26807,-1.32997
-0.348865,0.797188
-0.765235,-1.03927
0.364908,-0.0407045
2.00942,0.405641
-0.644263,0.730441
-0.448066,-1.33239
0.326007,0.408571
-1.65284,0.249589
0.278649,-0.710558
-0.0291442,1.18162
-0.0625883,-0.0382234
2.97848,-1.62305
1.0644,0.490609
-1.35353,0.956716
-0.0689446,-0.749777
0.864776,1.83328
-0.960995,-0.0797888
0.79482,-1.14589
-0.129745,0.492938
-1.65746,-1.64284
1.02986,-0.280844
1.19536,0.936593
-0.592193,0.238305
0.255874,-1.80247
0.177705,0.841782
-1.21699,-0.397292
0.260232,-0.23366
-1.22182,2.29023
-0.591891,-0.950157
1.58485,-0.0531409
0.695156,0.048677
-1.07176,1.58862
-0.399964,-0.820248
0.961249,0.928445
-0.418892,0.120072
0.522867,-2.09625
0.106087,1.01029
-1.32924,-0.591968
0.466386,-0.338781
1.65633,0.517121
-0.593639,0.54705
-0.268614,-1.19571
0.128794,0.200917
-2.81617,0.130895
0.526134,-1.01767
-0.207059,1.6077
-0.576545,-0.439827
1.81739,-0.758786
0.807184,0.47874
-1.19024,0.668694
0.00555894,-0.473834
0.741501,2.1141
-1.02361,-0.192897
0.96875,-1.12738
-0.214598,0.568753
-1.12603,-1.37438
0.8229,-0.135166
1.23908,0.184076
-0.185895,0.234121
-0.898946,-2.27627
0.725216,0.818265
-1.52023,0.310678
0.211392,-0.633623
0.0505011,1.86623
-0.77947,-0.422336
1.11473,-0.68445
0.366551,0.146486
-1.64218,1.29305
-0.1415,-0.979914
0.673514,1.25522
-0.543545,-0.0169227
0.893039,-1.44126
-0.159342,0.763843
-0.893788,-0.798669
0.150365,-0.0494863
2.45698,1.72785
-1.05123,0.487593
0.146178,-1.63255
0.189842,0.714311
-1.92848,-0.520942
0.674107,-0.671369
-0.585681,1.24935
-0.281404,-0.403633
2.27672,-0.19452
1.02794,0.235324
-1.0226,1.10067
-0.183313,-0.595662
1.08492,1.43423
-0.840653,0.104793
0.49267,-1.16663
-0.0164226,0.324817
-2.1124,-1.36628
0.984876,-0.504109
1.40707,0.69321
-0.567321,0.379391
-0.124426,-1.88712
0.362618,0.823244
-1.31439,-0.143432
0.245658,-0.335309
-0.593645,2.03966
-0.693841,-0.724231
1.39832,-0.342742
0.431953,0.356848
-1.60715,0.598937
0.131852,-0.782789
0.219607,1.19198
-0.190667,-0.0677474
2.04972,-1.74685
-0.558726,0.985094
-0.812219,-1.38224
0.711056,-0.00544769
1.94237,0.00744054
-0.465834,0.799758
-0.670892,-1.17237
0.347527,0.293885
-2.06928,0.744192
0.182516,-1.01241
0.249828,1.44929
-0.555803,-0.20471
1.34927,-1.12339
0.797779,0.192308
-0.853738,0.897993
-0.0765487,-0.259302
1.41828,1.92039
-1.07358,0.121317
0.613375,-1.40712
-0.0404807,0.65199
-1.53623,-1.01885
0.782045,-0.389014
1.15421,0.585213
-0.312272,0.203675
-0.11178,-2.05476
0.383606,0.89875
-1.39928,-0.168989
0.316299,-0.421484
-0.486922,1.60404
-0.523976,-0.559662
1.15439,-0.268929
0.0961116,0.00784089
-1.78965,2.58807
-0.498709,-1.05331
1.17231,1.15863
-0.719472,0.197312
0.50937,-1.9466
0.0890778,0.9537
-1.26062,-0.57886
0.408657,-0.289732
2.19583,0.713353
-0.788439,0.709982
-0.314113,-1.47744
0.334306,0.534945
-1.80827,0.0632327
0.400777,-0.753839
-0.177146,1.2609
-0.266108,-0.207886
2.368,-0.956868
0.950626,0.578685
-1.38377,0.75663
0.0160154,-0.689507
0.609379,1.8035
-0.888412,-0.178016
0.877868,-0.998181
-0.154889,0.396643
-1.33845,-1.67248
0.997866,-0.15215
1.42913,0.229123
-0.358544,0.441057
-0.615171,-1.61168
0.524064,0.605174
-1.19681,0.230288
0.0724142,-0.209021
0.0428157,2.75109
-0.995205,-0.554114
1.38337,-0.827656
0.663748,0.274143
-1.55041,1.19218
-0.122592,-0.923911
0.628267,1.2039
-0.46415,-0.0197921
1.19054,-1.87297
-0.223024,1.01086
-1.0911,-0.997765
0.57217,-0.181045
1.43292,1.03251
-0.754437,0.339453
0.125362,-1.23954
0.0700294,0.276247
-2.32543,-0.656937
0.778877,-0.758086
-0.671083,1.38975
-0.371564,-0.546227
1.85002,-0.136667
0.879613,0.026121
-0.683699,1.10696
-0.182003,-0.33803
1.54833,1.37956
-0.933894,0.308839
0.287364,-1.38751
0.0772844,0.529827
-1.56638,-0.62337
0.607022,-0.479381
1.15116,0.309191
-0.0926926,0.0925817
-0.749067,-2.80226
0.660317,0.944233
-1.62387,0.141091
0.309816,-0.663366
-0.174045,1.97572
-0.773724,-0.542458
1.24426,-0.579301
0.425018,0.229496
-1.92614,1.18647
-0.029856,-1.04765
0.550905,1.38913
-0.609038,-0.0895833
1.1095,-1.40147
-0.264868,0.797728
-0.836765,-0.9414
0.305924,-0.0629774
2.46608,0.265524
-0.648753,0.888183
-0.63092,-1.4268
0.467829,0.486918
-1.8243,0.449935
0.248337,-0.857832
0.0884092,1.31216
-0.363843,-0.178603
1.74975,-1.17377
0.939483,0.332296
-1.08862,0.930467
-0.100812,-0.542809
0.866032,1.46898
-0.787029,0.00716039
0.593143,-1.04929
-0.0299093,0.179139
-2.03907,-1.67961
1.05452,-0.394714
1.34005,0.864003
-0.626204,0.321659
0.0946492,-1.92692
0.271587,0.87801
-1.31012,-0.297942
0.302781,-0.326835
-0.844988,2.00896
-0.6179,-0.814409
1.45136,-0.183039
0.574456,0.107401
-1.13561,1.32542
-0.2705,-0.767693
0.782331,0.952081
-0.25154,0.0416879
0.829892,-2.20908
-0.0110557,1.07388
-1.31428,-0.776951
0.56259,-0.317135
1.6745,0.742848
-0.700654,0.510492
-0.136258,-1.2799
0.158881,0.324649
-2.03743,-0.139726
0.541756,-0.805514
-0.337347,1.3608
-0.373388,-0.35961
1.60168,-0.4616
0.604762,0.45998
-1.08701,0.455675
0.00483525,-0.0379737
0.83818,3.70618
-1.12322,-0.34891
1.22156,-1.12895
-0.346797,0.67316
-1.10148,-1.71287
0.967221,-0.0463487
1.39704,0.0776772
-0.28195,0.431154
-1.06015,-2.09713
0.781319,0.733257
-1.45852,0.440841
0.146643,-0.626077
0.216952,1.81469
-0.794642,-0.340296
1.02833,-0.769778
0.34236,0.101514
-1.90385,1.80569
-0.261979,-1.09255
0.87786,1.3271
-0.700021,0.0426217
0.859129,-1.72196
-0.104015,0.910701
-1.07766,-0.797885
0.405286,-0.176091
1.88408,1.08117
-0.881885,0.512258
-0.00384483,-1.45993
0.2003,0.545841
-1.71587,-0.297898
0.519949,-0.622976
-0.41755,1.15668
-0.160536,-0.1903
2.82323,-0.505482
1.13957,0.152596
-0.993068,1.28827
-0.277686,-0.674614
1.33316,1.46137
-0.920624,0.20196
0.41479,-1.30546
0.0198589,0.479192
-1.99696,-1.04518
0.88314,-0.559877
1.39271,0.533502
-0.475898,0.385922
-0.280215,-1.76129
0.406813,0.732709
-1.25678,-0.0210644
0.158129,-0.263585
-0.469177,2.42269
-0.828755,-0.719416
1.47173,-0.507901
0.555607,0.378918
-1.68891,0.813052
0.0666769,-0.888111
0.355302,1.26348
-0.388951,-0.0990958
1.46693,-1.50356
-0.408986,0.906075
-0.834147,-1.16056
0.546275,-0.0545876
1.66397,0.355853
-0.525674,0.582361
-0.370267,-1.14441
0.106482,0.136641
-3.05673,0.425716
0.436983,-1.07771
-0.0594492,1.64373
-0.629984,-0.394749
1.77294,-0.939858
0.863041,0.409888
-1.13962,0.786037
-0.0398683,-0.496021
0.957175,2.0911
-1.05387,-0.0997062
0.873326,-1.22868
-0.166812,0.605416
-1.26744,-1.28547
0.823811,-0.214515
0.991164,0.795152
-0.310391,0.120779
0.385761,-2.50982
0.216869,1.08908
-1.49048,-0.505602
0.516416,-0.453076
-0.913037,1.66507
-0.468943,-0.772429
1.32631,-0.0292181
0.421999,0.00525396
-1.09062,1.83585
-0.492596,-0.878274
1.0949,0.942209
-0.533642,0.18674
0.319988,-1.69134
0.128781,0.787567
-1.13763,-0.430175
0.165882,-0.135708
2.64702,0.662265
-0.79022,0.816965
-0.442167,-1.54677
0.420084,0.579187
-1.94021,0.202327
0.378786,-0.848907
-0.0956388,1.35188
-0.382017,-0.258127
1.98859,-0.967895
0.917063,0.474954
-1.24282,0.795428
-0.0272994,-0.596579
0.677785,1.62667
-0.81796,-0.105944
0.754809,-0.987964
-0.0835142,0.266821
-1.62873,-1.76999
1.05826,-0.236938
1.53394,0.138459
-0.378817,0.537848
-0.777501,-1.67941
0.618809,0.622226
-1.25513,0.332611
0.0993059,-0.366575
0.174542,2.06035
-0.888142,-0.417128
1.16062,-0.807923
0.504791,0.168813
-1.25978,1.1149
-0.153816,-0.75543
0.621649,1.01409
-0.119167,0.00313904
1.56378,-2.88119
-0.172689,1.15672
-1.29462,-1.02946
0.698101,-0.275115
1.71751,1.06591
-0.847904,0.454177
0.0443099,-1.39108
0.157976,0.481177
-2.2749,-0.476263
0.71022,-0.793657
-0.563419,1.40691
-0.392802,-0.4996
1.79788,-0.258296
0.845849,0.143098
-0.814411,0.984377
-0.120336,-0.323612
1.67186,1.96458
-1.09864,0.201595
0.530909,-1.49079
0.00481963,0.694159
-1.66206,-0.944266
0.785019,-0.460527
1.2283,0.519752
-0.34476,0.260404
-0.264853,-2.13717
0.461101,0.90245
-1.45029,-0.0743702
0.311776,-0.481278
-0.387578,1.68744
-0.589172,-0.548173
1.16914,-0.35888
0.187258,0.137398
-2.55634,1.12381
0.124827,-1.13633
0.38397,1.57139
-0.693595,-0.202412
1.41937,-1.35786
-0.414281,0.839383
-0.756591,-1.13313
0.469401,-0.030611
2.23074,0.0854933
-0.553688,0.879419
-0.691984,-1.31218
0.448215,0.406342
-1.68786,0.542081
0.17563,-0.812677
0.169774,1.23854
-0.272015,-0.110978
1.92431,-1.49293
1.05113,0.29206
-1.10501,1.08482
-0.16624,-0.644105
1.05415,1.53541
-0.881393,0.0689319
0.562593,-1.17801
-0.0376386,0.388891
-1.69599,-1.21099
0.898935,-0.409136
1.24508,0.686228
-0.462777,0.27959
-0.0336178,-1.69155
0.280472,0.725406
-1.18185,-0.184259
0.0932634,-0.115742
-0.957473,2.8027
-0.760729,-0.870857
1.60485,-0.31598
0.731562,0.0851523
-1.18891,1.59858
-0.376287,-0.871185
0.945485,1.00119
-0.475449,0.112924
0.651825,-2.18105
0.0616778,1.0503
-1.34022,-0.672282
0.51815,-0.341148
1.68635,0.612865
-0.646805,0.543262
-0.220055,-1.24451
0.160359,0.277443
-2.50215,0.0011981
0.551518,-0.956315
-0.271086,1.54172
-0.520948,-0.436703
1.77251,-0.646103
0.749774,0.49262
-1.1789,0.592775
0.0237479,-0.411126
0.608347,2.02849
-0.973684,-0.230275
0.985521,-1.04559
-0.220461,0.511759
-1.02264,-1.37227
0.785891,-0.092239
1.18696,0.232521
-0.128029,0.146847
-0.866597,-2.52877
0.709885,0.879257
-1.58058,0.247973
0.254841,-0.660997
-0.0366418,1.93708
-0.79056,-0.476589
1.17999,-0.651829
0.411163,0.186659
-1.78237,1.27525
-0.0998471,-1.02144
0.633792,1.32384
-0.587601,-0.0453889
0.990151,-1.44516
-0.203696,0.792365
-0.883196,-0.865404
0.25496,-0.0711046
1.87934,1.45516
-0.997718,0.40817
0.206587,-1.51791
0.138011,0.635657
-1.7515,-0.560671
0.644734,-0.585628
-0.601338,1.14294
-0.196684,-0.311729
2.05033,-0.0805452
0.972771,0.0625017
-0.779986,1.17059
-0.23226,-0.469453
1.20983,1.15518
-0.733296,0.214761
0.279658,-1.14927
0.00878255,0.0792503
-3.15127,-1.38175
0.944947,-0.694735
1.58612,0.485217
-0.551381,0.513998
-0.456068,-1.97696
0.525499,0.809495
-1.39359,0.0728006
0.231982,-0.455102
-0.285183,2.31942
-0.853051,-0.643044
1.3989,-0.593521
0.55171,0.322948
-1.58328,0.901516
0.00515429,-0.861141
0.430936,1.2064
-0.345514,-0.063058
1.68396,-1.98264
-0.389442,1.05038
-1.0127,-1.22166
0.687864,-0.117048
1.89871,0.270927
-0.563847,0.718565
-0.498351,-1.24098
0.29172,0.325364
-2.11649,0.445216
0.316197,-0.966223
0.0477499,1.45528
-0.509281,-0.272167
1.47453,-0.917072
0.752107,0.295566
-0.959143,0.764193
-0.0357761,-0.238077
1.35165,2.48467
-1.14609,-0.0290915
0.846437,-1.38375
-0.144177,0.711573
-1.47736,-1.30495
0.890506,-0.298754
1.12197,0.779422
-0.429764,0.202347
0.187202,-2.23523
0.273536,1.0059
-1.43816,-0.379638
0.428926,-0.432122
-0.745467,1.61427
-0.48133,-0.68201
1.24835,-0.113886
0.29345,0.0654066
-1.65816,1.80544
-0.327845,-1.04393
0.943822,1.23291
-0.663246,0.0865508
0.716973,-1.72537
-0.0397137,0.88646
-1.10317,-0.704564
0.351528,-0.182486
1.88211,0.913841
-0.820496,0.555549
-0.101953,-1.42179
0.222491,0.49735
-1.68774,-0.174366
0.458019,-0.632763
-0.328576,1.15359
-0.112319,-0.115898
2.92783,-0.735501
0.89824,0.733418
-1.53364,0.581602
0.118714,-0.730391
0.373559,1.96419
-0.899065,-0.313648
1.04571,-0.901622
-0.240834,0.430359
-1.17043,-1.96589
1.05525,-0.0141487
1.50307,0.031672
-0.323409,0.533863
-0.866826,-1.57722
0.637967,0.558638
-1.1997,0.408243
0.0635179,-0.320579
0.385269,2.49074
-1.03223,-0.400522
1.22339,-0.983382
0.661503,0.171575
-1.32761,1.34908
-0.240004,-0.867804
0.767557,1.07768
-0.415056,0.0396695
0.883208,-1.9344
-0.0794611,1.00061
-1.18671,-0.81684
0.506799,-0.241292
1.51723,0.802444
-0.67298,0.422588
-0.0449986,-1.21204
0.0771352,0.189712
-2.67452,-0.369874
0.69578,-0.894612
-0.492398,1.52688
-0.477559,-0.52804
1.90067,-0.408378
0.921841,0.0912252
-0.787819,1.09832
-0.188133,-0.415732
1.53891,1.57432
-0.997419,0.255137
0.39703,-1.41708
0.0449838,0.591578
-1.58384,-0.760605
0.678217,-0.463489
1.17246,0.403365
-0.205409,0.178654
-0.456822,-2.34684
0.557115,0.926641
-1.53579,0.0272119
0.316997,-0.572234
-0.288115,1.82219
-0.679585,-0.55002
1.20883,-0.464392
0.316255,0.200069
-1.82401,0.956886
0.03956,-0.977198
0.428376,1.34376
-0.515874,-0.112651
1.12938,-1.24038
-0.291465,0.710022
-0.725053,-0.938726
0.100482,-0.0135531
3.12013,0.555556
-0.751136,0.892129
-0.561531,-1.55088
0.47914,0.572964
-1.98396,0.346399
0.329389,-0.900293
-0.00232631,1.38809
-0.434365,-0.251752
2.00405,-1.15257
0.974259,0.422192
-1.2139,0.900556
-0.0722909,-0.627608
0.809954,1.61951
-0.853047,-0.0511189
0.701938,-1.06336
-0.0787804,0.329935
-1.85843,-1.75924
1.06747,-0.317631
1.26432,0.944551
-0.634569,0.272466
0.224356,-1.89199
0.207663,0.882788
-1.27366,-0.383635
0.311127,-0.292549
-0.965604,1.91467
-0.553701,-0.844942
1.44603,-0.0817903
0.568789,0.0267101
-0.932354,1.45292
-0.367698,-0.712055
0.896472,0.82691
-0.213338,0.0664939
0.60609,-2.69193
0.145064,1.13062
-1.48833,-0.622236
0.571869,-0.435827
1.88144,0.540273
-0.671261,0.647732
-0.328237,-1.31864
0.260292,0.386217
-2.21656,0.154144
0.454501,-0.930959
-0.155214,1.47134
-0.486168,-0.353506
1.61495,-0.718281
0.721784,0.405963
-1.0726,0.635465
-0.00322674,-0.286747
0.853297,2.26479
-1.07324,-0.176813
0.979304,-1.19412
-0.219252,0.624153
-1.20928,-1.40867
0.86566,-0.162703
1.29188,0.161669
-0.232582,0.30716
-0.806636,-1.91265
0.669713,0.721532
-1.38229,0.315748
0.158044,-0.512679
0.0843815,1.68495
-0.689122,-0.353143
1.00187,-0.647317
0.126213,0.0471046
-2.24598,1.85366
-0.190973,-1.13711
0.804034,1.41918
-0.732995,-0.00596677
1.00653,-1.71104
-0.171803,0.930011
-1.04488,-0.89135
0.45629,-0.161882
1.88222,1.26002
-0.941118,0.463093
0.0990978,-1.4921
0.172015,0.592067
-1.7372,-0.426688
0.582351,-0.607276
-0.508617,1.1532
-0.185438,-0.253366
2.47008,-0.268349
1.0783,0.220903
-1.03602,1.16782
-0.213678,-0.6415
1.16864,1.47327
-0.884229,0.130926
0.483976,-1.22379
-0.011194,0.406468
-1.79683,-1.10444
0.877107,-0.474695
1.29971,0.603604
-0.452596,0.317962
-0.151376,-1.69976
0.334095,0.713568
-1.20174,-0.103254
0.105494,-0.151161
-0.681336,2.5587
-0.797997,-0.795517
1.54052,-0.415352
0.553594,0.436327
-1.79334,0.715683
0.131901,-0.910359
0.273924,1.31627
-0.424282,-0.139859
1.62764,-1.45302
-0.484156,0.901278
-0.770414,-1.24469
0.585126,-0.0179368
1.74204,0.127014
-0.457628,0.674136
-0.537272,-1.10992
0.184298,0.179035
-2.27356,0.644634
0.263099,-1.04204
0.155186,1.51988
-0.590052,-0.26481
1.48637,-1.07318
0.827545,0.260979
-0.949666,0.870104
-0.0785207,-0.354284
1.09821,1.72408
-0.970632,0.0423205
0.64787,-1.24436
-0.067836,0.515027
-1.32329,-1.01552
0.702787,-0.291055
1.01274,0.604596
-0.0431602,0.0240851
0.0521329,-3.56945
0.385545,1.10943
-1.63139,-0.31229
0.49404,-0.571609
-0.723032,1.89972
-0.610514,-0.749546
1.37951,-0.222524
0.507204,0.0768391
-1.46242,1.83099
-0.390125,-0.996225
1.00599,1.14166
-0.628535,0.126569
0.582468,-1.72932
0.0208612,0.862546
-1.12612,-0.614349
0.302347,-0.184448
2.42313,0.976443
-0.883427,0.691504
-0.222577,-1.57333
0.328974,0.617354
-1.92005,-0.0653006
0.48417,-0.776405
-0.277222,1.31009
-0.326839,-0.293749
2.06082,-0.671674
0.83123,0.588134
-1.3244,0.609684
0.053334,-0.576981
0.441834,1.68192
-0.781143,-0.213421
0.87261,-0.864086
-0.104584,0.221437
-1.62198,-2.3408
1.14421,-0.0944489
1.58234,0.367028
-0.496894,0.531755
-0.575381,-1.88894
0.565474,0.752019
-1.35792,0.165313
0.186954,-0.439179
-0.119987,2.24527
-0.875023,-0.569528
1.32777,-0.67481
0.547124,0.271503
-1.4831,0.985657
-0.0526307,-0.834755
0.502691,1.15019
-0.302142,-0.0338496
1.45922,-1.9798
-0.309256,1.05128
-1.07237,-1.1258
0.651867,-0.157796
1.43933,1.19604
-0.833902,0.308045
0.221422,-1.29189
0.0711185,0.392338
-1.97339,-0.707574
0.75723,-0.641595
-0.707741,1.23951
-0.275727,-0.472336
1.69914,-0.00813602
0.782812,0.00524773
-0.607532,1.03617
-0.0827333,-0.145543
2.32398,1.97675
-1.09388,0.389856
0.296055,-1.61561
0.123897,0.731288
-1.87758,-0.697673
0.73476,-0.60819
1.34314,0.327855
-0.342369,0.358051
-0.643128,-2.20181
0.625473,0.852022
-1.49637,0.164741
0.251826,-0.573202
-0.116864,1.79867
-0.706713,-0.47163
1.13779,-0.5619
0.293855,0.150055
-2.12283,1.37591
-0.0570511,-1.10737
0.612854,1.44736
-0.680014,-0.0841067
1.1423,-1.51309
-0.264485,0.86236
-0.90269,-0.969737
0.408828,-0.0940039
2.12335,0.179368
-0.574191,0.825276
-0.613571,-1.30559
0.399534,0.39715
-1.65894,0.449837
0.203806,-0.769822
0.109476,1.20961
-0.190235,-0.0880159
2.21855,-1.56336
1.07843,0.353773
-1.19691,1.07159
-0.146419,-0.698547
1.02728,1.65438
-0.927485,0.0297653
0.638784,-1.19323
-0.0651201,0.454043
-1.73494,-1.3634
0.957148,-0.383571
1.25652,0.769851
-0.523089,0.284071
0.045914,-1.75902
0.261248,0.78057
-1.2167,-0.247434
0.18282,-0.206676
-0.878705,2.23127
-0.674156,-0.847385
1.52119,-0.227473
0.647445,0.10571
-1.16965,1.43041
-0.309999,-0.819221
0.846046,0.982681
-0.370427,0.0701739
0.681176,-1.94808
0.0124299,0.97953
-1.23191,-0.690554
0.455726,-0.270881
1.55082,0.645744
-0.611135,0.467141
-0.152853,-1.17792
0.0509124,0.0982464
-3.21607,-0.146396
0.629331,-0.983819
-0.360488,1.6119
-0.551008,-0.50679
1.92541,-0.603154
0.777469,0.563614
-1.26918,0.566677
0.0521803,-0.501544
0.563143,2.24855
-1.02253,-0.292041
1.08761,-1.05251
-0.277171,0.569807
-1.0157,-1.50243
0.854074,-0.0606268
1.2752,0.0415355
-0.180682,0.290667
-1.2115,-2.26566
0.830619,0.744371
-1.50185,0.491878
0.142365,-0.67759
0.270031,1.8892
-0.84315,-0.338356
1.04767,-0.822497
0.41454,0.112619
-1.52479,1.51424
-0.258482,-0.978241
0.82771,1.19087
-0.569425,0.0478269
0.736083,-1.56433
-0.0727689,0.799765
